% function evaluation | noise-free fitness - Fopt (1.491500000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +8.118093782e+04 +8.118093782e+04 +8.133008782e+04 +8.133008782e+04 +5.2585e-01 +3.8010e+00 -2.5966e+00
2 +6.190114411e+04 +6.190114411e+04 +6.205029411e+04 +6.205029411e+04 -3.4458e+00 +3.8557e+00 +1.4666e+00
3 +2.025605658e+03 +2.025605658e+03 +2.174755658e+03 +2.174755658e+03 -1.6589e+00 -3.0684e+00 -2.0869e+00
13 +9.760671402e+02 +9.760671402e+02 +1.125217140e+03 +1.125217140e+03 -1.3494e+00 -2.7025e+00 +3.5637e+00
18 +2.161163036e+02 +2.161163036e+02 +3.652663036e+02 +3.652663036e+02 -9.2910e-01 -2.6153e+00 +1.2853e+00
113 +6.269112069e+01 +6.269112069e+01 +2.118411207e+02 +2.118411207e+02 -6.3272e-01 -1.6457e+00 -1.5391e+00
146 +3.035755842e+01 +3.035755842e+01 +1.795075584e+02 +1.795075584e+02 -2.2815e+00 -3.5517e-01 -7.4659e-02
183 +1.765474389e+01 +1.765474389e+01 +1.668047439e+02 +1.668047439e+02 -3.5829e-02 +3.4173e-02 +7.9053e-01
265 +8.827004663e+00 +8.827004663e+00 +1.579770047e+02 +1.579770047e+02 -1.2235e+00 -1.5398e+00 -1.1005e+00
383 +6.188826040e+00 +6.188826040e+00 +1.553388260e+02 +1.553388260e+02 -5.9188e-01 -1.2350e+00 -1.1752e+00
444 +3.491319692e+00 +3.491319692e+00 +1.526413197e+02 +1.526413197e+02 -1.3666e+00 -1.2811e+00 -1.0696e+00
604 +1.082109592e+00 +1.082109592e+00 +1.502321096e+02 +1.502321096e+02 -3.8830e-01 -8.6249e-01 -7.7946e-01
920 +8.001619443e-01 +8.001619443e-01 +1.499501619e+02 +1.499501619e+02 -2.4404e-01 -6.4282e-01 -4.9563e-01
1143 +5.730688824e-01 +5.730688824e-01 +1.497230689e+02 +1.497230689e+02 -3.1623e-01 -8.7289e-01 -7.4732e-01
1245 +2.596411930e-01 +2.596411930e-01 +1.494096412e+02 +1.494096412e+02 -2.5505e-01 -7.5260e-01 -6.1456e-01
1428 +1.963121581e-01 +1.963121581e-01 +1.493463122e+02 +1.493463122e+02 -2.1183e-01 -6.6574e-01 -4.5525e-01
1456 +1.015732734e-01 +1.015732734e-01 +1.492515733e+02 +1.492515733e+02 -1.7016e-01 -6.0559e-01 -3.9750e-01
1530 +9.520592002e-02 +9.520592002e-02 +1.492452059e+02 +1.492452059e+02 -1.5119e-01 -5.6337e-01 -3.4868e-01
1601 +6.168121486e-02 +6.168121486e-02 +1.492116812e+02 +1.492116812e+02 -1.2431e-01 -5.0290e-01 -2.0774e-01
1618 +2.792390582e-02 +2.792390582e-02 +1.491779239e+02 +1.491779239e+02 -1.2112e-01 -5.0317e-01 -2.3409e-01
1662 +1.246839216e-02 +1.246839216e-02 +1.491624684e+02 +1.491624684e+02 -1.0313e-01 -4.6383e-01 -1.6207e-01
1682 +9.093836271e-03 +9.093836271e-03 +1.491590938e+02 +1.491590938e+02 -9.3802e-02 -4.4745e-01 -1.3227e-01
1748 +4.394378346e-03 +4.394378346e-03 +1.491543944e+02 +1.491543944e+02 -7.7418e-02 -4.1569e-01 -6.4329e-02
1775 +2.620069397e-03 +2.620069397e-03 +1.491526201e+02 +1.491526201e+02 -7.7384e-02 -4.1561e-01 -6.8984e-02
1802 +1.547420168e-03 +1.547420168e-03 +1.491515474e+02 +1.491515474e+02 -7.1915e-02 -4.0334e-01 -4.3503e-02
1887 +4.491139661e-04 +4.491139661e-04 +1.491504491e+02 +1.491504491e+02 -5.4045e-02 -3.7060e-01 +1.9629e-02
1977 +3.409607071e-04 +3.409607071e-04 +1.491503410e+02 +1.491503410e+02 -5.5538e-02 -3.7268e-01 +1.6817e-02
1980 +1.481977647e-04 +1.481977647e-04 +1.491501482e+02 +1.491501482e+02 -5.5259e-02 -3.7210e-01 +1.6334e-02
1988 +7.597621337e-05 +7.597621337e-05 +1.491500760e+02 +1.491500760e+02 -5.6569e-02 -3.7432e-01 +1.2282e-02
2110 +5.242661092e-05 +5.242661092e-05 +1.491500524e+02 +1.491500524e+02 -5.6360e-02 -3.7254e-01 +1.5333e-02
2140 +2.143398424e-05 +2.143398424e-05 +1.491500214e+02 +1.491500214e+02 -5.4552e-02 -3.6913e-01 +2.2748e-02
2195 +1.250994109e-05 +1.250994109e-05 +1.491500125e+02 +1.491500125e+02 -5.4663e-02 -3.6972e-01 +2.1701e-02
2233 +5.215028494e-06 +5.215028494e-06 +1.491500052e+02 +1.491500052e+02 -5.5500e-02 -3.7147e-01 +1.7661e-02
2261 +1.428051348e-06 +1.428051348e-06 +1.491500014e+02 +1.491500014e+02 -5.4749e-02 -3.6990e-01 +2.1070e-02
2345 +7.301196092e-09 +7.301196092e-09 +1.491500000e+02 +1.491500000e+02 -5.5187e-02 -3.7077e-01 +1.9258e-02
% function evaluation | noise-free fitness - Fopt (-1.000000000000e+03) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +3.359456968e+05 +3.359456968e+05 +3.349456968e+05 +3.349456968e+05 +3.8610e+00 +3.6081e+00 -2.6301e+00
