% f evaluations | g evaluations | best noise-free fitness - Fopt | noise-free fitness - Fopt (7.135000000000e+01) | measured fitness | best measured fitness | x1 | x2...
1 0 +7.357246449e+01 +7.357246449e+01 +1.449224645e+02 +1.449224645e+02 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00 +0.0000e+00
3 0 +6.494576192e+01 +6.494576192e+01 +1.362957619e+02 +1.362957619e+02 +4.9907e+00 -1.3795e+00 +1.3401e+00 -4.7696e+00 +2.2181e+00 +3.7562e+00 +2.1204e+00 +2.1993e+00 -4.2469e+00 +1.6973e+00 -2.6819e+00 +3.1542e+00 -3.0070e+00 -1.3584e+00 +2.1703e+00 -3.9560e+00 -2.4664e+00 +3.0347e+00 -1.6653e+00 +8.7388e-01
4 0 +6.164205125e+01 +6.164205125e+01 +1.329920513e+02 +1.329920513e+02 -1.4621e+00 -3.0985e+00 -3.1295e+00 +4.3490e+00 +3.6925e+00 +3.1019e+00 +4.9529e+00 +4.0019e+00 +1.7110e+00 +1.2502e+00 -3.9954e+00 -3.0933e+00 +1.9739e+00 +1.8939e+00 -6.8792e-01 -2.1172e+00 +4.4149e+00 -2.4724e+00 +2.4665e+00 -1.0617e+00
7 0 +5.958061273e+01 +5.958061273e+01 +1.309306127e+02 +1.309306127e+02 +4.2144e+00 -4.5669e+00 +3.6747e+00 +2.6667e+00 -2.3414e+00 +5.6377e-01 -7.7135e-01 +2.3506e+00 +2.5117e+00 +3.9079e+00 -2.9782e+00 +1.8862e+00 -2.3288e-01 -3.0162e+00 +4.5516e-01 -1.9861e-01 +4.0707e+00 +4.2595e+00 -1.7899e+00 -2.6060e+00
9 0 +4.574039069e+01 +4.574039069e+01 +1.170903907e+02 +1.170903907e+02 +1.9191e+00 -1.9816e+00 -3.3852e+00 +2.3321e+00 -2.0512e+00 +2.6340e+00 -1.4415e+00 +4.9863e-01 +2.2365e+00 +1.8273e+00 +1.1797e+00 +3.7693e+00 +3.0640e+00 +1.4346e+00 -1.0010e+00 +1.2576e+00 +1.8186e+00 -1.2036e+00 +4.7528e+00 -1.7133e-01
17 0 +4.112962739e+01 +4.112962739e+01 +1.124796274e+02 +1.124796274e+02 -1.4676e+00 -1.5973e+00 -4.7087e+00 -3.3585e+00 -2.2504e+00 +1.1892e-01 -1.1144e+00 +4.4314e+00 -4.9872e+00 +2.4292e+00 -2.9408e+00 +2.9159e+00 +3.9420e+00 -3.5747e+00 +4.0078e+00 +3.9499e+00 +6.7388e-01 +3.4923e+00 +1.7648e-01 +3.3172e+00
299 0 +3.683475715e+01 +3.683475715e+01 +1.081847571e+02 +1.081847571e+02 +2.8532e+00 +9.2926e-01 -4.1147e+00 +1.6168e+00 -3.0398e+00 +7.0179e-01 +3.3754e+00 +1.7472e+00 -2.6242e+00 +5.1324e+00 -3.7339e+00 +6.2095e+00 -1.4095e+00 +7.4473e-01 +1.8338e+00 +2.5160e+00 +6.0448e-01 +5.5593e+00 -3.3923e+00 +5.8938e+00
352 0 +3.622362481e+01 +3.622362481e+01 +1.075736248e+02 +1.075736248e+02 +1.1704e+00 -4.3622e+00 +7.8567e-01 -3.2950e+00 +9.5208e-01 -5.8996e+00 -3.1437e+00 +3.7989e+00 +3.7182e+00 +5.0159e+00 -6.3204e+00 +6.4892e+00 +4.5440e+00 +1.1147e+00 +2.3234e+00 +2.0012e+00 -1.5516e+00 +3.2117e+00 -1.8689e+00 -6.5538e-01
442 0 +2.980995850e+01 +2.980995850e+01 +1.011599585e+02 +1.011599585e+02 -3.5402e+00 -3.7609e+00 +2.2858e+00 +1.1845e+00 -5.6177e+00 +4.5710e+00 -4.3153e+00 +6.0228e+00 +6.6566e-01 +4.9470e-01 +3.2263e+00 +1.1766e+00 +8.0413e+00 -6.2812e+00 -6.1290e+00 +1.0682e+00 -2.9850e-01 +5.6599e+00 +3.1464e+00 -5.1347e+00
932 0 +2.407540588e+01 +2.407540588e+01 +9.542540588e+01 +9.542540588e+01 -5.0081e+00 +1.4992e+00 -2.3548e+00 +3.1486e+00 +5.9652e-01 +2.4851e-01 -2.3429e+00 -8.1775e-01 -1.8527e+00 +4.8894e+00 +2.7680e-01 -3.4506e+00 +2.8641e+00 +3.5621e+00 -1.8540e+00 -1.2489e+00 -6.4638e-01 +3.2384e+00 +1.7552e+00 +6.9042e-05
