% function evaluation | noise-free fitness - Fopt (-4.620900000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.061667199e+02 +2.061667199e+02 -2.559232801e+02 -2.559232801e+02 -3.5683e-01 +2.2407e+00 -2.2572e+00
6 +1.033490896e+02 +1.033490896e+02 -3.587409104e+02 -3.587409104e+02 +2.2486e+00 +1.6847e+00 +1.5441e-01
7 +5.897275601e+01 +5.897275601e+01 -4.031172440e+02 -4.031172440e+02 -3.8504e+00 +3.7488e+00 +1.6581e+00
9 +3.798303919e+01 +3.798303919e+01 -4.241069608e+02 -4.241069608e+02 -5.3112e-01 +2.5893e+00 +1.8906e+00
12 +1.470796367e+01 +1.470796367e+01 -4.473820363e+02 -4.473820363e+02 -1.5061e+00 +2.2832e+00 +1.8662e+00
61 +5.558734752e+00 +5.558734752e+00 -4.565312652e+02 -4.565312652e+02 -2.3014e+00 +1.6793e+00 +1.5356e+00
188 +2.056005034e+00 +2.056005034e+00 -4.600339950e+02 -4.600339950e+02 -2.3560e+00 +1.7113e+00 +2.5724e+00
4846 +1.035768186e+00 +1.035768186e+00 -4.610542318e+02 -4.610542318e+02 -2.2746e+00 +2.2902e+00 +2.2256e+00
4954 +8.775903141e-01 +8.775903141e-01 -4.612124097e+02 -4.612124097e+02 -2.3344e+00 +2.2651e+00 +2.2105e+00
4964 +7.396469474e-02 +7.396469474e-02 -4.620160353e+02 -4.620160353e+02 -2.3402e+00 +2.3016e+00 +2.2075e+00
5013 +5.852341037e-02 +5.852341037e-02 -4.620314766e+02 -4.620314766e+02 -2.3300e+00 +2.2980e+00 +2.2177e+00
5022 +2.807920139e-02 +2.807920139e-02 -4.620619208e+02 -4.620619208e+02 -2.3493e+00 +2.3002e+00 +2.2108e+00
5025 +2.030867860e-02 +2.030867860e-02 -4.620696913e+02 -4.620696913e+02 -2.3324e+00 +2.2979e+00 +2.2148e+00
5039 +3.726244688e-03 +3.726244688e-03 -4.620862738e+02 -4.620862738e+02 -2.3379e+00 +2.2988e+00 +2.2127e+00
5067 +2.028473675e-03 +2.028473675e-03 -4.620879715e+02 -4.620879715e+02 -2.3421e+00 +2.2988e+00 +2.2143e+00
5078 +1.166702971e-03 +1.166702971e-03 -4.620888333e+02 -4.620888333e+02 -2.3411e+00 +2.3009e+00 +2.2130e+00
5085 +6.413515342e-04 +6.413515342e-04 -4.620893586e+02 -4.620893586e+02 -2.3391e+00 +2.2998e+00 +2.2135e+00
5098 +3.810329777e-04 +3.810329777e-04 -4.620896190e+02 -4.620896190e+02 -2.3408e+00 +2.2997e+00 +2.2140e+00
5103 +1.571953353e-04 +1.571953353e-04 -4.620898428e+02 -4.620898428e+02 -2.3414e+00 +2.2997e+00 +2.2136e+00
5166 +5.891375469e-05 +5.891375469e-05 -4.620899411e+02 -4.620899411e+02 -2.3406e+00 +2.2999e+00 +2.2134e+00
5170 +3.948594014e-05 +3.948594014e-05 -4.620899605e+02 -4.620899605e+02 -2.3408e+00 +2.2998e+00 +2.2135e+00
5195 +9.470990051e-06 +9.470990051e-06 -4.620899905e+02 -4.620899905e+02 -2.3407e+00 +2.3001e+00 +2.2136e+00
5212 +4.675941682e-06 +4.675941682e-06 -4.620899953e+02 -4.620899953e+02 -2.3407e+00 +2.2999e+00 +2.2136e+00
5236 +2.078330510e-06 +2.078330510e-06 -4.620899979e+02 -4.620899979e+02 -2.3407e+00 +2.3000e+00 +2.2136e+00
5253 +1.276417436e-06 +1.276417436e-06 -4.620899987e+02 -4.620899987e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00
5260 +1.920513455e-07 +1.920513455e-07 -4.620899998e+02 -4.620899998e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00
5291 +8.948546792e-08 +8.948546792e-08 -4.620899999e+02 -4.620899999e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00
5311 +5.128998737e-08 +5.128998737e-08 -4.620899999e+02 -4.620899999e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00
5324 +2.895728812e-08 +2.895728812e-08 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00
5344 +1.396125526e-08 +1.396125526e-08 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00
5347 +4.606022230e-10 +4.606022230e-10 -4.620900000e+02 -4.620900000e+02 -2.3408e+00 +2.3000e+00 +2.2136e+00
% function evaluation | noise-free fitness - Fopt (7.766000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.803101679e+02 +2.803101679e+02 +3.579701679e+02 +3.579701679e+02 +1.5839e+00 -1.1663e+00 +2.0221e+00
2 +6.113200321e+01 +6.113200321e+01 +1.387920032e+02 +1.387920032e+02 +1.4459e+00 +1.0630e+00 +9.4080e-02
13 +3.219706778e+01 +3.219706778e+01 +1.098570678e+02 +1.098570678e+02 +2.5470e-01 +7.8530e-01 -1.8713e+00
41 +9.151377231e+00 +9.151377231e+00 +8.681137723e+01 +8.681137723e+01 +3.3605e-01 -1.4754e+00 -1.3085e+00
117 +4.238043575e+00 +4.238043575e+00 +8.189804357e+01 +8.189804357e+01 +1.3462e+00 -8.3098e-01 -9.4084e-01
288 +3.016769600e+00 +3.016769600e+00 +8.067676960e+01 +8.067676960e+01 +1.4043e+00 -3.0725e-01 -1.5786e+00
2315 +1.892312375e+00 +1.892312375e+00 +7.955231237e+01 +7.955231237e+01 +2.3247e+00 -8.5766e-01 -1.5793e+00
2334 +1.372609280e+00 +1.372609280e+00 +7.903260928e+01 +7.903260928e+01 +2.3693e+00 -8.4088e-01 -1.5765e+00
2421 +9.998254205e-01 +9.998254205e-01 +7.865982542e+01 +7.865982542e+01 +2.4027e+00 -8.5502e-01 -1.5819e+00
27007 +6.039099736e-01 +6.039099736e-01 +7.826390997e+01 +7.826390997e+01 +2.4031e+00 -8.3519e-01 -1.2853e+00
27095 +1.853774250e-01 +1.853774250e-01 +7.784537742e+01 +7.784537742e+01 +2.4129e+00 -8.5213e-01 -1.2632e+00
27106 +9.273313617e-02 +9.273313617e-02 +7.775273314e+01 +7.775273314e+01 +2.3823e+00 -8.5897e-01 -1.2758e+00
27135 +1.521314370e-02 +1.521314370e-02 +7.767521314e+01 +7.767521314e+01 +2.3964e+00 -8.5569e-01 -1.2689e+00
27179 +4.816908888e-03 +4.816908888e-03 +7.766481691e+01 +7.766481691e+01 +2.3963e+00 -8.5350e-01 -1.2717e+00
27195 +3.144720430e-03 +3.144720430e-03 +7.766314472e+01 +7.766314472e+01 +2.4007e+00 -8.5551e-01 -1.2710e+00
27225 +2.396115827e-03 +2.396115827e-03 +7.766239612e+01 +7.766239612e+01 +2.3960e+00 -8.5467e-01 -1.2724e+00
27233 +3.323897466e-04 +3.323897466e-04 +7.766033239e+01 +7.766033239e+01 +2.3990e+00 -8.5664e-01 -1.2719e+00
27259 +2.069837179e-04 +2.069837179e-04 +7.766020698e+01 +7.766020698e+01 +2.3978e+00 -8.5566e-01 -1.2722e+00
27262 +1.563656309e-04 +1.563656309e-04 +7.766015637e+01 +7.766015637e+01 +2.3976e+00 -8.5629e-01 -1.2720e+00
27275 +6.073287683e-05 +6.073287683e-05 +7.766006073e+01 +7.766006073e+01 +2.3985e+00 -8.5621e-01 -1.2719e+00
27302 +1.395715007e-05 +1.395715007e-05 +7.766001396e+01 +7.766001396e+01 +2.3981e+00 -8.5606e-01 -1.2720e+00
27314 +5.368687340e-06 +5.368687340e-06 +7.766000537e+01 +7.766000537e+01 +2.3983e+00 -8.5593e-01 -1.2720e+00
27350 +3.889096547e-06 +3.889096547e-06 +7.766000389e+01 +7.766000389e+01 +2.3985e+00 -8.5596e-01 -1.2720e+00
27352 +1.606849466e-06 +1.606849466e-06 +7.766000161e+01 +7.766000161e+01 +2.3985e+00 -8.5603e-01 -1.2720e+00
27372 +9.141122774e-07 +9.141122774e-07 +7.766000091e+01 +7.766000091e+01 +2.3985e+00 -8.5603e-01 -1.2720e+00
27381 +6.190325763e-07 +6.190325763e-07 +7.766000062e+01 +7.766000062e+01 +2.3985e+00 -8.5599e-01 -1.2720e+00
27400 +2.763913045e-07 +2.763913045e-07 +7.766000028e+01 +7.766000028e+01 +2.3984e+00 -8.5599e-01 -1.2720e+00
27406 +2.414085003e-07 +2.414085003e-07 +7.766000024e+01 +7.766000024e+01 +2.3984e+00 -8.5598e-01 -1.2720e+00
27411 +1.551114224e-07 +1.551114224e-07 +7.766000016e+01 +7.766000016e+01 +2.3984e+00 -8.5600e-01 -1.2720e+00
27420 +9.703697401e-08 +9.703697401e-08 +7.766000010e+01 +7.766000010e+01 +2.3984e+00 -8.5599e-01 -1.2720e+00
27445 +3.376054281e-08 +3.376054281e-08 +7.766000003e+01 +7.766000003e+01 +2.3984e+00 -8.5599e-01 -1.2720e+00
27459 +4.305476864e-09 +4.305476864e-09 +7.766000000e+01 +7.766000000e+01 +2.3984e+00 -8.5600e-01 -1.2720e+00
27462 +2.115626785e-09 +2.115626785e-09 +7.766000000e+01 +7.766000000e+01 +2.3984e+00 -8.5600e-01 -1.2720e+00
% function evaluation | noise-free fitness - Fopt (1.156800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.356524816e+01 +5.356524816e+01 +1.692452482e+02 +1.692452482e+02 -1.1318e+00 -3.7600e+00 +4.2081e-01
2 +2.671752537e+01 +2.671752537e+01 +1.423975254e+02 +1.423975254e+02 -1.9065e+00 -2.6141e+00 -9.2953e-02
51 +1.709483106e+01 +1.709483106e+01 +1.327748311e+02 +1.327748311e+02 -4.1458e+00 -1.4069e+00 +8.6572e-01
117 +1.535908777e+01 +1.535908777e+01 +1.310390878e+02 +1.310390878e+02 -2.3346e+00 -2.1361e+00 +2.2655e-01
165 +5.084997543e+00 +5.084997543e+00 +1.207649975e+02 +1.207649975e+02 -2.1140e+00 -9.8559e-01 +8.8661e-01
482 +4.934966214e-01 +4.934966214e-01 +1.161734966e+02 +1.161734966e+02 -2.2137e+00 -1.0010e+00 +2.4230e-01
12486 +1.114006732e-01 +1.114006732e-01 +1.157914007e+02 +1.157914007e+02 -2.1708e+00 -9.7031e-01 +2.4600e-01
12536 +9.166777636e-02 +9.166777636e-02 +1.157716678e+02 +1.157716678e+02 -2.1991e+00 -9.8020e-01 +2.4619e-01
12547 +5.723170317e-02 +5.723170317e-02 +1.157372317e+02 +1.157372317e+02 -2.1865e+00 -9.7511e-01 +2.4290e-01
12548 +6.412766323e-03 +6.412766323e-03 +1.156864128e+02 +1.156864128e+02 -2.1836e+00 -9.8276e-01 +2.4521e-01
12582 +5.916373070e-03 +5.916373070e-03 +1.156859164e+02 +1.156859164e+02 -2.1829e+00 -9.8406e-01 +2.4423e-01
12589 +2.728462585e-03 +2.728462585e-03 +1.156827285e+02 +1.156827285e+02 -2.1764e+00 -9.8244e-01 +2.4571e-01
12596 +1.860811582e-03 +1.860811582e-03 +1.156818608e+02 +1.156818608e+02 -2.1808e+00 -9.8275e-01 +2.4541e-01
12613 +1.525309889e-03 +1.525309889e-03 +1.156815253e+02 +1.156815253e+02 -2.1775e+00 -9.8459e-01 +2.4510e-01
12632 +6.686321672e-04 +6.686321672e-04 +1.156806686e+02 +1.156806686e+02 -2.1792e+00 -9.8290e-01 +2.4532e-01
12647 +5.371666488e-04 +5.371666488e-04 +1.156805372e+02 +1.156805372e+02 -2.1797e+00 -9.8360e-01 +2.4503e-01
12648 +2.497300305e-04 +2.497300305e-04 +1.156802497e+02 +1.156802497e+02 -2.1777e+00 -9.8294e-01 +2.4506e-01
12679 +1.408809791e-04 +1.408809791e-04 +1.156801409e+02 +1.156801409e+02 -2.1783e+00 -9.8313e-01 +2.4508e-01
12682 +7.772518684e-05 +7.772518684e-05 +1.156800777e+02 +1.156800777e+02 -2.1785e+00 -9.8336e-01 +2.4497e-01
12685 +1.768440742e-05 +1.768440742e-05 +1.156800177e+02 +1.156800177e+02 -2.1784e+00 -9.8337e-01 +2.4480e-01
12701 +1.393450547e-05 +1.393450547e-05 +1.156800139e+02 +1.156800139e+02 -2.1783e+00 -9.8331e-01 +2.4485e-01
12723 +6.131033118e-06 +6.131033118e-06 +1.156800061e+02 +1.156800061e+02 -2.1784e+00 -9.8330e-01 +2.4481e-01
12733 +1.461186670e-06 +1.461186670e-06 +1.156800015e+02 +1.156800015e+02 -2.1784e+00 -9.8319e-01 +2.4478e-01
12749 +6.355406867e-07 +6.355406867e-07 +1.156800006e+02 +1.156800006e+02 -2.1784e+00 -9.8321e-01 +2.4479e-01
12762 +3.122305969e-07 +3.122305969e-07 +1.156800003e+02 +1.156800003e+02 -2.1784e+00 -9.8322e-01 +2.4479e-01
12778 +2.121253289e-07 +2.121253289e-07 +1.156800002e+02 +1.156800002e+02 -2.1784e+00 -9.8318e-01 +2.4480e-01
12779 +2.064895455e-08 +2.064895455e-08 +1.156800000e+02 +1.156800000e+02 -2.1784e+00 -9.8320e-01 +2.4480e-01
12814 +3.758856337e-09 +3.758856337e-09 +1.156800000e+02 +1.156800000e+02 -2.1784e+00 -9.8320e-01 +2.4480e-01
12820 +1.623504886e-09 +1.623504886e-09 +1.156800000e+02 +1.156800000e+02 -2.1784e+00 -9.8320e-01 +2.4480e-01
% function evaluation | noise-free fitness - Fopt (-3.710000000000e+00) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.694313626e+02 +5.694313626e+02 +5.657213626e+02 +5.657213626e+02 -3.9420e+00 +3.5711e+00 -3.1503e+00
3 +2.128963318e+02 +2.128963318e+02 +2.091863318e+02 +2.091863318e+02 -3.5120e+00 +1.1868e+00 -1.0570e+00
15 +7.798670947e+01 +7.798670947e+01 +7.427670947e+01 +7.427670947e+01 -2.6693e+00 -1.2940e+00 +6.1378e-01
18 +6.258016409e+01 +6.258016409e+01 +5.887016409e+01 +5.887016409e+01 -1.1480e+00 -4.0806e-01 +1.4722e+00
47 +2.552694466e+01 +2.552694466e+01 +2.181694466e+01 +2.181694466e+01 +1.0014e+00 -2.0619e+00 +2.1635e+00
155 +1.606483038e+01 +1.606483038e+01 +1.235483038e+01 +1.235483038e+01 -6.4010e-02 -1.7723e+00 +1.4771e+00
243 +1.205892464e+01 +1.205892464e+01 +8.348924638e+00 +8.348924638e+00 +9.1577e-02 -2.2500e+00 +1.4563e+00
417 +9.998981478e+00 +9.998981478e+00 +6.288981478e+00 +6.288981478e+00 +6.6617e-02 -2.3028e+00 +1.4707e+00
1317 +3.731730230e+00 +3.731730230e+00 +2.173022969e-02 +2.173022969e-02 +2.1691e+00 -2.3523e+00 +1.7783e+00
1590 +1.871085711e+00 +1.871085711e+00 -1.838914289e+00 -1.838914289e+00 +2.1684e+00 -2.3082e+00 +1.7832e+00
1621 +1.255068929e+00 +1.255068929e+00 -2.454931071e+00 -2.454931071e+00 +2.1455e+00 -2.2907e+00 +1.7782e+00
1929 +9.990743825e-01 +9.990743825e-01 -2.710925617e+00 -2.710925617e+00 +2.1239e+00 -2.2924e+00 +1.7830e+00
46462 +5.221253452e-01 +5.221253452e-01 -3.187874655e+00 -3.187874655e+00 +3.1274e+00 -2.2669e+00 +1.7794e+00
46498 +2.219521358e-01 +2.219521358e-01 -3.488047864e+00 -3.488047864e+00 +3.1283e+00 -2.3027e+00 +1.7732e+00
46508 +1.149331225e-01 +1.149331225e-01 -3.595066877e+00 -3.595066877e+00 +3.1270e+00 -2.2881e+00 +1.7901e+00
46513 +8.594347515e-02 +8.594347515e-02 -3.624056525e+00 -3.624056525e+00 +3.1260e+00 -2.2842e+00 +1.7857e+00
46520 +1.149083742e-02 +1.149083742e-02 -3.698509163e+00 -3.698509163e+00 +3.1191e+00 -2.2922e+00 +1.7813e+00
46531 +9.312973354e-03 +9.312973354e-03 -3.700687027e+00 -3.700687027e+00 +3.1251e+00 -2.2927e+00 +1.7829e+00
46587 +2.611343033e-03 +2.611343033e-03 -3.707388657e+00 -3.707388657e+00 +3.1168e+00 -2.2945e+00 +1.7835e+00
46593 +9.807093600e-04 +9.807093600e-04 -3.709019291e+00 -3.709019291e+00 +3.1181e+00 -2.2945e+00 +1.7832e+00
46644 +1.574682809e-04 +1.574682809e-04 -3.709842532e+00 -3.709842532e+00 +3.1208e+00 -2.2951e+00 +1.7833e+00
46689 +8.640391271e-06 +8.640391271e-06 -3.709991360e+00 -3.709991360e+00 +3.1200e+00 -2.2951e+00 +1.7832e+00
46752 +2.223264782e-06 +2.223264782e-06 -3.709997777e+00 -3.709997777e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
46793 +1.321814206e-06 +1.321814206e-06 -3.709998678e+00 -3.709998678e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
46838 +6.410361935e-07 +6.410361935e-07 -3.709999359e+00 -3.709999359e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
46854 +4.345677249e-07 +4.345677249e-07 -3.709999565e+00 -3.709999565e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
46858 +2.697387211e-07 +2.697387211e-07 -3.709999730e+00 -3.709999730e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
46872 +2.408388919e-07 +2.408388919e-07 -3.709999759e+00 -3.709999759e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
46875 +1.340134075e-07 +1.340134075e-07 -3.709999866e+00 -3.709999866e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
46881 +1.369051095e-09 +1.369051095e-09 -3.709999999e+00 -3.709999999e+00 +3.1200e+00 -2.2952e+00 +1.7832e+00
% function evaluation | noise-free fitness - Fopt (1.321800000000e+02) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.273175934e+02 +5.273175934e+02 +6.594975934e+02 +6.594975934e+02 -2.1656e+00 +7.9377e-01 -3.9433e+00
8 +2.359055637e+02 +2.359055637e+02 +3.680855637e+02 +3.680855637e+02 -2.7683e+00 -5.1456e-01 -1.0274e+00
9 +9.709594818e+01 +9.709594818e+01 +2.292759482e+02 +2.292759482e+02 -7.5240e+00 +1.0087e+00 +9.2038e-01
22 +5.348723396e+01 +5.348723396e+01 +1.856672340e+02 +1.856672340e+02 -7.1850e+00 +1.1276e+00 +3.5428e+00
43 +3.437260809e+01 +3.437260809e+01 +1.665526081e+02 +1.665526081e+02 -3.7605e+00 +1.5668e+00 +1.9660e+00
71 +2.269489835e+01 +2.269489835e+01 +1.548748984e+02 +1.548748984e+02 -2.8727e+00 +2.2406e+00 +2.8097e+00
97 +1.423075053e+01 +1.423075053e+01 +1.464107505e+02 +1.464107505e+02 -5.9583e+00 +1.5008e+00 +3.5131e+00
261 +9.535628884e+00 +9.535628884e+00 +1.417156289e+02 +1.417156289e+02 -5.7354e+00 +1.5731e+00 +3.8103e+00
325 +5.947016730e+00 +5.947016730e+00 +1.381270167e+02 +1.381270167e+02 -5.6223e+00 +1.4833e+00 +3.8132e+00
2426 +3.145114555e+00 +3.145114555e+00 +1.353251146e+02 +1.353251146e+02 -4.7688e+00 +9.0759e-01 +3.8244e+00
21017 +1.444122727e+00 +1.444122727e+00 +1.336241227e+02 +1.336241227e+02 -3.7184e+00 +1.5249e+00 +3.4594e+00
21020 +6.648222622e-01 +6.648222622e-01 +1.328448223e+02 +1.328448223e+02 -3.7713e+00 +1.5169e+00 +3.4694e+00
21040 +3.194446139e-01 +3.194446139e-01 +1.324994446e+02 +1.324994446e+02 -3.7671e+00 +1.5052e+00 +3.4610e+00
21057 +8.223035130e-02 +8.223035130e-02 +1.322622304e+02 +1.322622304e+02 -3.7841e+00 +1.4840e+00 +3.4624e+00
21062 +4.525852403e-02 +4.525852403e-02 +1.322252585e+02 +1.322252585e+02 -3.7533e+00 +1.4773e+00 +3.4601e+00
21083 +2.990318369e-02 +2.990318369e-02 +1.322099032e+02 +1.322099032e+02 -3.7757e+00 +1.4843e+00 +3.4608e+00
21090 +1.891662841e-02 +1.891662841e-02 +1.321989166e+02 +1.321989166e+02 -3.7653e+00 +1.4773e+00 +3.4613e+00
21095 +1.583270506e-02 +1.583270506e-02 +1.321958327e+02 +1.321958327e+02 -3.7730e+00 +1.4840e+00 +3.4622e+00
21097 +1.575576268e-04 +1.575576268e-04 +1.321801576e+02 +1.321801576e+02 -3.7648e+00 +1.4826e+00 +3.4616e+00
21175 +7.894410160e-05 +7.894410160e-05 +1.321800789e+02 +1.321800789e+02 -3.7642e+00 +1.4821e+00 +3.4616e+00
21207 +9.578092346e-06 +9.578092346e-06 +1.321800096e+02 +1.321800096e+02 -3.7638e+00 +1.4824e+00 +3.4616e+00
21211 +3.175184162e-06 +3.175184162e-06 +1.321800032e+02 +1.321800032e+02 -3.7639e+00 +1.4824e+00 +3.4616e+00
21262 +8.622437235e-07 +8.622437235e-07 +1.321800009e+02 +1.321800009e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21329 +4.711249630e-07 +4.711249630e-07 +1.321800005e+02 +1.321800005e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21360 +3.602263519e-07 +3.602263519e-07 +1.321800004e+02 +1.321800004e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21365 +2.010657170e-07 +2.010657170e-07 +1.321800002e+02 +1.321800002e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21370 +9.555452607e-08 +9.555452607e-08 +1.321800001e+02 +1.321800001e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21397 +3.313652996e-08 +3.313652996e-08 +1.321800000e+02 +1.321800000e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21413 +1.995638854e-08 +1.995638854e-08 +1.321800000e+02 +1.321800000e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21432 +1.093832225e-08 +1.093832225e-08 +1.321800000e+02 +1.321800000e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21433 +9.865743777e-09 +9.865743777e-09 +1.321800000e+02 +1.321800000e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
21438 +6.066983360e-09 +6.066983360e-09 +1.321800000e+02 +1.321800000e+02 -3.7640e+00 +1.4824e+00 +3.4616e+00
% function evaluation | noise-free fitness - Fopt (2.169000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.142900409e+03 +2.142900409e+03 +2.164590409e+03 +2.164590409e+03 +8.2168e-02 +8.1031e-01 +2.5234e+00
4 +6.706572471e+02 +6.706572471e+02 +6.923472471e+02 +6.923472471e+02 -7.7160e-02 -8.4295e-02 +8.7978e-01
6 +2.250517982e+02 +2.250517982e+02 +2.467417982e+02 +2.467417982e+02 -3.0890e-01 +2.9512e+00 -3.9998e-01
12 +6.123117310e+01 +6.123117310e+01 +8.292117310e+01 +8.292117310e+01 +7.7061e-01 +2.0409e+00 -2.5607e+00
22 +3.292062817e+01 +3.292062817e+01 +5.461062817e+01 +5.461062817e+01 +4.6803e-01 +1.9195e+00 -4.6466e+00
57 +2.277697376e+01 +2.277697376e+01 +4.446697376e+01 +4.446697376e+01 -1.7555e+00 +6.0720e-01 -3.4608e+00
113 +1.513548099e+01 +1.513548099e+01 +3.682548099e+01 +3.682548099e+01 -1.4442e+00 +6.4797e-01 -3.4206e+00
1204 +6.502817165e+00 +6.502817165e+00 +2.819281717e+01 +2.819281717e+01 +5.2802e-01 +2.1857e+00 -3.7348e+00
1240 +5.336776657e+00 +5.336776657e+00 +2.702677666e+01 +2.702677666e+01 +1.4096e+00 +4.9146e-01 -3.4613e+00
1331 +2.989061118e+00 +2.989061118e+00 +2.467906112e+01 +2.467906112e+01 +1.4649e+00 +1.1322e+00 -3.4703e+00
1381 +1.916201757e+00 +1.916201757e+00 +2.360620176e+01 +2.360620176e+01 +1.5436e+00 +4.9878e-01 -3.4245e+00
4731 +1.534409749e+00 +1.534409749e+00 +2.322440975e+01 +2.322440975e+01 +1.5112e+00 +1.1675e+00 -3.0820e+00
4802 +9.980633353e-01 +9.980633353e-01 +2.268806334e+01 +2.268806334e+01 +1.5250e+00 +1.1357e+00 -3.0751e+00
12962 +3.517292202e-01 +3.517292202e-01 +2.204172922e+01 +2.204172922e+01 +1.5356e+00 +1.1522e+00 -3.4263e+00
13039 +6.480300774e-02 +6.480300774e-02 +2.175480301e+01 +2.175480301e+01 +1.5227e+00 +1.1469e+00 -3.4386e+00
13088 +5.950875207e-02 +5.950875207e-02 +2.174950875e+01 +2.174950875e+01 +1.5168e+00 +1.1286e+00 -3.4334e+00
13104 +2.891991827e-02 +2.891991827e-02 +2.171891992e+01 +2.171891992e+01 +1.5119e+00 +1.1329e+00 -3.4359e+00
13114 +2.257260002e-02 +2.257260002e-02 +2.171257260e+01 +2.171257260e+01 +1.5227e+00 +1.1318e+00 -3.4383e+00
13129 +5.559691521e-03 +5.559691521e-03 +2.169555969e+01 +2.169555969e+01 +1.5235e+00 +1.1351e+00 -3.4354e+00
13145 +3.038542125e-03 +3.038542125e-03 +2.169303854e+01 +2.169303854e+01 +1.5197e+00 +1.1363e+00 -3.4379e+00
13163 +1.081198542e-03 +1.081198542e-03 +2.169108120e+01 +2.169108120e+01 +1.5236e+00 +1.1369e+00 -3.4371e+00
13187 +9.956691537e-04 +9.956691537e-04 +2.169099567e+01 +2.169099567e+01 +1.5217e+00 +1.1381e+00 -3.4368e+00
13210 +2.135117438e-04 +2.135117438e-04 +2.169021351e+01 +2.169021351e+01 +1.5219e+00 +1.1371e+00 -3.4371e+00
13233 +9.106449610e-05 +9.106449610e-05 +2.169009106e+01 +2.169009106e+01 +1.5221e+00 +1.1371e+00 -3.4368e+00
13242 +9.593286805e-06 +9.593286805e-06 +2.169000959e+01 +2.169000959e+01 +1.5214e+00 +1.1368e+00 -3.4368e+00
13278 +5.960880603e-06 +5.960880603e-06 +2.169000596e+01 +2.169000596e+01 +1.5216e+00 +1.1367e+00 -3.4368e+00
13321 +3.345045720e-06 +3.345045720e-06 +2.169000335e+01 +2.169000335e+01 +1.5215e+00 +1.1367e+00 -3.4368e+00
13324 +1.739508647e-06 +1.739508647e-06 +2.169000174e+01 +2.169000174e+01 +1.5217e+00 +1.1368e+00 -3.4368e+00
