% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
3402 +2.755037417e+03 +2.755037417e+03 +2.700097417e+03 +2.700097417e+03 -1.3497e-01 +2.9880e-01 -5.5697e-01 +4.2724e-03 +3.1522e+00 +2.2017e+00 -4.3141e+00 +2.8535e-01 +1.3446e+00 +4.0351e+00
4351 +2.298404283e+03 +2.298404283e+03 +2.243464283e+03 +2.243464283e+03 -2.0653e-01 -1.1244e-01 -7.9025e-01 +1.4133e+00 +3.4621e+00 +1.9880e+00 -3.0169e+00 +3.4863e-01 -8.9287e-01 +4.7183e+00
5125 +1.340323350e+03 +1.340323350e+03 +1.285383350e+03 +1.285383350e+03 +6.0086e-02 +3.9042e-01 -1.2941e+00 +1.1533e+00 +3.7199e+00 +2.0269e+00 -3.3564e+00 +1.0798e+00 -3.0650e-01 +5.3581e+00
5501 +5.943238649e+02 +5.943238649e+02 +5.393838649e+02 +5.393838649e+02 -5.7592e-01 +1.2268e+00 -1.9624e+00 +1.7095e+00 +4.2541e+00 +1.2746e+00 -3.3852e+00 +1.7580e+00 -5.8753e-01 +5.3080e+00
6005 +3.614273842e+02 +3.614273842e+02 +3.064873842e+02 +3.064873842e+02 +8.2073e-03 +8.1521e-01 -1.7734e+00 +1.4521e+00 +3.8633e+00 +1.6264e+00 -3.4687e+00 +1.6414e+00 -3.7581e-01 +5.7688e+00
6057 +2.467663417e+02 +2.467663417e+02 +1.918263417e+02 +1.918263417e+02 -1.0246e-01 +6.9905e-01 -1.8330e+00 +1.3238e+00 +3.7993e+00 +1.7337e+00 -3.6215e+00 +1.4496e+00 -4.6065e-01 +5.8003e+00
6306 +1.551454662e+02 +1.551454662e+02 +1.002054662e+02 +1.002054662e+02 +2.4972e-01 +1.6684e-02 -1.6037e+00 +2.1683e+00 +3.8509e+00 +2.0101e+00 -2.4867e+00 +1.4295e+00 -1.5837e+00 +5.7799e+00
6461 +7.373465072e+01 +7.373465072e+01 +1.879465072e+01 +1.879465072e+01 +2.5854e-01 +1.0793e-01 -1.4460e+00 +1.8846e+00 +3.8622e+00 +1.8505e+00 -2.7667e+00 +1.1216e+00 -1.0805e+00 +5.6219e+00
6705 +6.184170461e+01 +6.184170461e+01 +6.901704611e+00 +6.901704611e+00 +3.8354e-01 -3.2660e-01 -1.2888e+00 +2.3652e+00 +3.8090e+00 +2.0954e+00 -2.1516e+00 +1.0405e+00 -1.8736e+00 +5.5825e+00
6862 +3.684826537e+01 +3.684826537e+01 -1.809173463e+01 -1.809173463e+01 +3.9114e-02 -4.4298e-01 -1.3495e+00 +2.5080e+00 +3.7057e+00 +2.2718e+00 -2.1822e+00 +1.0045e+00 -1.9055e+00 +5.0320e+00
7055 +2.411522998e+01 +2.411522998e+01 -3.082477002e+01 -3.082477002e+01 +2.8245e-01 -7.5804e-01 -1.1919e+00 +2.7479e+00 +3.6827e+00 +2.4097e+00 -1.7815e+00 +8.9356e-01 -2.3089e+00 +5.1228e+00
8055 +1.579435788e+01 +1.579435788e+01 -3.914564212e+01 -3.914564212e+01 -1.7075e-01 -6.0037e-01 -1.3664e+00 +2.8178e+00 +3.6419e+00 +2.4460e+00 -1.9513e+00 +1.0736e+00 -2.3141e+00 +4.7485e+00
8801 +9.900491405e+00 +9.900491405e+00 -4.503950859e+01 -4.503950859e+01 -2.7615e-01 -7.5880e-01 -1.3062e+00 +3.0358e+00 +3.6022e+00 +2.5557e+00 -1.7396e+00 +1.0398e+00 -2.5921e+00 +4.5101e+00
9803 +6.284403195e+00 +6.284403195e+00 -4.865559680e+01 -4.865559680e+01 -7.8611e-01 -7.3172e-01 -1.4207e+00 +3.0415e+00 +3.4477e+00 +2.7141e+00 -1.9558e+00 +1.0934e+00 -2.6521e+00 +4.0491e+00
10306 +3.736319523e+00 +3.736319523e+00 -5.120368048e+01 -5.120368048e+01 -1.1621e+00 -1.0110e+00 -1.4429e+00 +3.1385e+00 +3.2152e+00 +3.0994e+00 -1.9230e+00 +1.0105e+00 -3.0922e+00 +3.6446e+00
10402 +2.282182518e+00 +2.282182518e+00 -5.265781748e+01 -5.265781748e+01 -1.3902e+00 -1.2693e+00 -1.4063e+00 +3.1843e+00 +3.0222e+00 +3.4183e+00 -1.8745e+00 +9.0239e-01 -3.4070e+00 +3.3470e+00
10660 +1.372646005e+00 +1.372646005e+00 -5.356735400e+01 -5.356735400e+01 -1.4492e+00 -1.3855e+00 -1.3783e+00 +3.2750e+00 +2.9798e+00 +3.5168e+00 -1.7779e+00 +8.5818e-01 -3.5818e+00 +3.2334e+00
11015 +9.875972756e-01 +9.875972756e-01 -5.395240272e+01 -5.395240272e+01 -1.6933e+00 -1.4888e+00 -1.3871e+00 +3.3152e+00 +2.8629e+00 +3.6894e+00 -1.7972e+00 +8.2764e-01 -3.7399e+00 +2.9562e+00
11234 +4.591580553e-01 +4.591580553e-01 -5.448084194e+01 -5.448084194e+01 -1.6284e+00 -1.4833e+00 -1.3595e+00 +3.3172e+00 +2.8871e+00 +3.6538e+00 -1.7713e+00 +8.1480e-01 -3.7017e+00 +2.9910e+00
11406 +3.637867980e-01 +3.637867980e-01 -5.457621320e+01 -5.457621320e+01 -1.6738e+00 -1.5464e+00 -1.3457e+00 +3.3549e+00 +2.8529e+00 +3.7157e+00 -1.7350e+00 +7.9135e-01 -3.7846e+00 +2.9157e+00
11704 +2.220280193e-01 +2.220280193e-01 -5.471797198e+01 -5.471797198e+01 -1.7128e+00 -1.4986e+00 -1.3665e+00 +3.3169e+00 +2.8485e+00 +3.6984e+00 -1.8061e+00 +8.1194e-01 -3.6981e+00 +2.8849e+00
11867 +1.512080508e-01 +1.512080508e-01 -5.478879195e+01 -5.478879195e+01 -1.6721e+00 -1.4784e+00 -1.3661e+00 +3.3150e+00 +2.8703e+00 +3.6650e+00 -1.8005e+00 +8.2013e-01 -3.6730e+00 +2.9328e+00
12234 +9.810936487e-02 +9.810936487e-02 -5.484189064e+01 -5.484189064e+01 -1.7362e+00 -1.5083e+00 -1.3683e+00 +3.3372e+00 +2.8422e+00 +3.7111e+00 -1.7945e+00 +8.1633e-01 -3.7240e+00 +2.8574e+00
12411 +5.145474504e-02 +5.145474504e-02 -5.488854525e+01 -5.488854525e+01 -1.7236e+00 -1.5323e+00 -1.3617e+00 +3.3517e+00 +2.8383e+00 +3.7249e+00 -1.7707e+00 +8.0755e-01 -3.7545e+00 +2.8633e+00
12520 +3.167755744e-02 +3.167755744e-02 -5.490832244e+01 -5.490832244e+01 -1.7300e+00 -1.5116e+00 -1.3735e+00 +3.3508e+00 +2.8449e+00 +3.7095e+00 -1.7850e+00 +8.2233e-01 -3.7337e+00 +2.8669e+00
12804 +1.994991262e-02 +1.994991262e-02 -5.492005009e+01 -5.492005009e+01 -1.7249e+00 -1.5074e+00 -1.3727e+00 +3.3414e+00 +2.8459e+00 +3.7057e+00 -1.7918e+00 +8.2041e-01 -3.7241e+00 +2.8753e+00
13194 +1.361787206e-02 +1.361787206e-02 -5.492638213e+01 -5.492638213e+01 -1.7415e+00 -1.5146e+00 -1.3722e+00 +3.3428e+00 +2.8377e+00 +3.7161e+00 -1.7951e+00 +8.1531e-01 -3.7317e+00 +2.8548e+00
13445 +9.335550898e-03 +9.335550898e-03 -5.493066445e+01 -5.493066445e+01 -1.7370e+00 -1.5180e+00 -1.3713e+00 +3.3452e+00 +2.8380e+00 +3.7175e+00 -1.7905e+00 +8.1492e-01 -3.7362e+00 +2.8592e+00
13655 +3.401326157e-03 +3.401326157e-03 -5.493659867e+01 -5.493659867e+01 -1.7364e+00 -1.5173e+00 -1.3720e+00 +3.3436e+00 +2.8379e+00 +3.7172e+00 -1.7924e+00 +8.1483e-01 -3.7345e+00 +2.8609e+00
13878 +1.893423498e-03 +1.893423498e-03 -5.493810658e+01 -5.493810658e+01 -1.7359e+00 -1.5142e+00 -1.3745e+00 +3.3443e+00 +2.8395e+00 +3.7143e+00 -1.7939e+00 +8.1741e-01 -3.7325e+00 +2.8640e+00
14082 +1.475847374e-03 +1.475847374e-03 -5.493852415e+01 -5.493852415e+01 -1.7370e+00 -1.5141e+00 -1.3742e+00 +3.3447e+00 +2.8397e+00 +3.7140e+00 -1.7934e+00 +8.1702e-01 -3.7333e+00 +2.8625e+00
14283 +8.124783026e-04 +8.124783026e-04 -5.493918752e+01 -5.493918752e+01 -1.7323e+00 -1.5154e+00 -1.3722e+00 +3.3440e+00 +2.8405e+00 +3.7134e+00 -1.7916e+00 +8.1515e-01 -3.7326e+00 +2.8658e+00
14762 +5.338705352e-04 +5.338705352e-04 -5.493946613e+01 -5.493946613e+01 -1.7306e+00 -1.5140e+00 -1.3726e+00 +3.3445e+00 +2.8417e+00 +3.7115e+00 -1.7913e+00 +8.1619e-01 -3.7310e+00 +2.8677e+00
14868 +3.165832413e-04 +3.165832413e-04 -5.493968342e+01 -5.493968342e+01 -1.7299e+00 -1.5119e+00 -1.3731e+00 +3.3429e+00 +2.8425e+00 +3.7097e+00 -1.7932e+00 +8.1672e-01 -3.7278e+00 +2.8692e+00
15253 +2.403960375e-04 +2.403960375e-04 -5.493975960e+01 -5.493975960e+01 -1.7281e+00 -1.5117e+00 -1.3729e+00 +3.3431e+00 +2.8433e+00 +3.7087e+00 -1.7924e+00 +8.1679e-01 -3.7275e+00 +2.8710e+00
15466 +1.540342000e-04 +1.540342000e-04 -5.493984597e+01 -5.493984597e+01 -1.7270e+00 -1.5112e+00 -1.3726e+00 +3.3429e+00 +2.8439e+00 +3.7079e+00 -1.7922e+00 +8.1666e-01 -3.7266e+00 +2.8719e+00
16209 +9.678682377e-05 +9.678682377e-05 -5.493990321e+01 -5.493990321e+01 -1.7285e+00 -1.5102e+00 -1.3733e+00 +3.3428e+00 +2.8439e+00 +3.7076e+00 -1.7932e+00 +8.1743e-01 -3.7261e+00 +2.8710e+00
16904 +6.163456256e-05 +6.163456256e-05 -5.493993837e+01 -5.493993837e+01 -1.7281e+00 -1.5103e+00 -1.3732e+00 +3.3431e+00 +2.8442e+00 +3.7074e+00 -1.7927e+00 +8.1742e-01 -3.7263e+00 +2.8712e+00
17213 +3.197749788e-05 +3.197749788e-05 -5.493996802e+01 -5.493996802e+01 -1.7269e+00 -1.5094e+00 -1.3733e+00 +3.3430e+00 +2.8449e+00 +3.7062e+00 -1.7927e+00 +8.1778e-01 -3.7252e+00 +2.8727e+00
17508 +2.482033984e-05 +2.482033984e-05 -5.493997518e+01 -5.493997518e+01 -1.7264e+00 -1.5091e+00 -1.3733e+00 +3.3431e+00 +2.8453e+00 +3.7056e+00 -1.7926e+00 +8.1799e-01 -3.7247e+00 +2.8732e+00
17951 +1.502088566e-05 +1.502088566e-05 -5.493998498e+01 -5.493998498e+01 -1.7261e+00 -1.5089e+00 -1.3732e+00 +3.3429e+00 +2.8454e+00 +3.7054e+00 -1.7927e+00 +8.1796e-01 -3.7244e+00 +2.8735e+00
18322 +9.840632480e-06 +9.840632480e-06 -5.493999016e+01 -5.493999016e+01 -1.7264e+00 -1.5088e+00 -1.3733e+00 +3.3427e+00 +2.8453e+00 +3.7055e+00 -1.7930e+00 +8.1804e-01 -3.7242e+00 +2.8732e+00
18513 +5.608943567e-06 +5.608943567e-06 -5.493999439e+01 -5.493999439e+01 -1.7258e+00 -1.5081e+00 -1.3735e+00 +3.3424e+00 +2.8458e+00 +3.7046e+00 -1.7934e+00 +8.1831e-01 -3.7231e+00 +2.8742e+00
18766 +3.798563718e-06 +3.798563718e-06 -5.493999620e+01 -5.493999620e+01 -1.7260e+00 -1.5081e+00 -1.3735e+00 +3.3425e+00 +2.8457e+00 +3.7048e+00 -1.7933e+00 +8.1834e-01 -3.7234e+00 +2.8739e+00
19031 +1.991847761e-06 +1.991847761e-06 -5.493999801e+01 -5.493999801e+01 -1.7260e+00 -1.5079e+00 -1.3735e+00 +3.3424e+00 +2.8458e+00 +3.7045e+00 -1.7934e+00 +8.1843e-01 -3.7230e+00 +2.8740e+00
19207 +1.584464393e-06 +1.584464393e-06 -5.493999842e+01 -5.493999842e+01 -1.7261e+00 -1.5081e+00 -1.3735e+00 +3.3425e+00 +2.8457e+00 +3.7047e+00 -1.7934e+00 +8.1838e-01 -3.7233e+00 +2.8738e+00
19405 +5.794514948e-07 +5.794514948e-07 -5.493999942e+01 -5.493999942e+01 -1.7262e+00 -1.5080e+00 -1.3735e+00 +3.3424e+00 +2.8457e+00 +3.7047e+00 -1.7935e+00 +8.1837e-01 -3.7232e+00 +2.8738e+00
19753 +3.181965269e-07 +3.181965269e-07 -5.493999968e+01 -5.493999968e+01 -1.7265e+00 -1.5081e+00 -1.3736e+00 +3.3425e+00 +2.8456e+00 +3.7049e+00 -1.7935e+00 +8.1839e-01 -3.7233e+00 +2.8735e+00
19857 +1.836572139e-07 +1.836572139e-07 -5.493999982e+01 -5.493999982e+01 -1.7265e+00 -1.5081e+00 -1.3736e+00 +3.3425e+00 +2.8455e+00 +3.7049e+00 -1.7936e+00 +8.1839e-01 -3.7233e+00 +2.8734e+00
19950 +1.446037174e-07 +1.446037174e-07 -5.493999986e+01 -5.493999986e+01 -1.7263e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7048e+00 -1.7935e+00 +8.1838e-01 -3.7232e+00 +2.8736e+00
20289 +9.824339742e-08 +9.824339742e-08 -5.493999990e+01 -5.493999990e+01 -1.7263e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7047e+00 -1.7936e+00 +8.1841e-01 -3.7231e+00 +2.8737e+00
20329 +5.910605694e-08 +5.910605694e-08 -5.493999994e+01 -5.493999994e+01 -1.7263e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7048e+00 -1.7936e+00 +8.1840e-01 -3.7232e+00 +2.8737e+00
20713 +3.270230309e-08 +3.270230309e-08 -5.493999997e+01 -5.493999997e+01 -1.7264e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7048e+00 -1.7936e+00 +8.1841e-01 -3.7232e+00 +2.8736e+00
20903 +1.959285356e-08 +1.959285356e-08 -5.493999998e+01 -5.493999998e+01 -1.7264e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7048e+00 -1.7936e+00 +8.1840e-01 -3.7232e+00 +2.8736e+00
21170 +1.494044710e-08 +1.494044710e-08 -5.493999999e+01 -5.493999999e+01 -1.7264e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7048e+00 -1.7936e+00 +8.1840e-01 -3.7232e+00 +2.8736e+00
21323 +9.839872916e-09 +9.839872916e-09 -5.493999999e+01 -5.493999999e+01 -1.7264e+00 -1.5080e+00 -1.3736e+00 +3.3424e+00 +2.8456e+00 +3.7048e+00 -1.7936e+00 +8.1840e-01 -3.7232e+00 +2.8736e+00
% function evaluation | noise-free fitness - Fopt (5.913000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +2.277495248e+06 +2.277495248e+06 +2.277554378e+06 +2.277554378e+06 +4.3167e+00 -2.2086e+00 -2.1023e+00 +1.8504e-01 -4.8517e+00 -4.5883e+00 +1.8673e+00 +6.5370e-01 +3.2980e+00 +3.8861e+00
22 +1.129454993e+06 +1.129454993e+06 +1.129514123e+06 +1.129514123e+06 -4.4116e+00 +4.8033e+00 +2.6021e+00 +2.4797e-01 -7.2768e-01 +4.6679e+00 -1.9217e+00 +2.3717e+00 -4.0791e+00 +4.1310e+00
33 +2.302640566e+05 +2.302640566e+05 +2.303231866e+05 +2.303231866e+05 -3.2582e+00 +2.0760e+00 -1.2196e+00 -2.9022e+00 +1.1613e+00 -4.1022e+00 +4.1655e+00 +7.2342e-01 -4.5891e+00 +2.2162e+00
451 +1.227335413e+05 +1.227335413e+05 +1.227926713e+05 +1.227926713e+05 +1.4596e+00 +1.5261e+00 +2.3460e+00 -4.1449e+00 +1.1072e+00 -1.7412e+00 +2.4776e+00 +4.8141e-01 -5.5195e+00 +4.0969e+00
544 +4.882182162e+04 +4.882182162e+04 +4.888095162e+04 +4.888095162e+04 -5.1088e-01 -4.1309e-02 -1.9009e+00 +7.8271e-01 +1.3579e+00 -6.4251e-02 -5.6458e-01 +3.1361e+00 -8.4395e+00 +1.5833e+00
783 +3.332089634e+04 +3.332089634e+04 +3.338002634e+04 +3.338002634e+04 +3.2025e-01 +1.4149e+00 -5.4943e-02 -1.2666e+00 -1.4772e+00 -1.9721e+00 +4.1657e-01 +1.2640e+00 -6.9491e+00 +1.6054e+00
1665 +2.417860072e+04 +2.417860072e+04 +2.423773072e+04 +2.423773072e+04 -3.2329e+00 +1.1188e+00 -2.3257e+00 +6.6421e-01 -2.4407e+00 -2.0704e+00 -1.8113e+00 +3.2964e+00 -3.9775e+00 +1.6009e+00
1871 +1.024176589e+04 +1.024176589e+04 +1.030089589e+04 +1.030089589e+04 -5.9445e+00 +4.0815e+00 -4.0258e+00 -1.0326e+00 -3.0745e+00 -1.8467e-01 -7.0340e-02 +2.7541e+00 -4.5455e+00 +6.0525e-01
3402 +6.423916308e+03 +6.423916308e+03 +6.483046308e+03 +6.483046308e+03 -5.0405e+00 +2.9989e+00 -3.4389e+00 -1.3023e-01 -2.2488e+00 +7.7048e-01 -1.1414e+00 +3.2633e+00 -2.9862e+00 +2.0529e+00
3552 +4.233308779e+03 +4.233308779e+03 +4.292438779e+03 +4.292438779e+03 -4.0579e+00 +2.2441e+00 -2.4651e+00 +1.1197e+00 -3.5223e+00 +8.1035e-01 -1.9607e+00 +3.3019e+00 -2.1008e+00 +2.4873e+00
4062 +2.906064692e+03 +2.906064692e+03 +2.965194692e+03 +2.965194692e+03 -4.6546e+00 +2.1348e+00 -3.4165e+00 +7.9315e-01 -2.2465e+00 -1.3378e+00 -4.4749e-02 +2.1283e+00 -3.3110e+00 +1.7038e+00
4228 +2.200344454e+03 +2.200344454e+03 +2.259474454e+03 +2.259474454e+03 -1.4831e+00 +1.4131e+00 -1.5251e+00 +6.1555e-01 -2.8931e+00 +5.9293e-02 -1.2720e+00 +2.1811e+00 -3.1816e+00 +2.6772e+00
4252 +1.351657751e+03 +1.351657751e+03 +1.410787751e+03 +1.410787751e+03 -5.2176e+00 +3.0792e+00 -3.5935e+00 +6.0649e-01 -3.3871e+00 +1.4955e+00 -2.0118e+00 +3.0809e+00 -3.7070e-01 +3.0876e+00
4653 +5.300117534e+02 +5.300117534e+02 +5.891417534e+02 +5.891417534e+02 -3.4476e+00 +2.5221e+00 -2.6644e+00 +3.2519e-01 -2.9561e+00 +1.4555e+00 -1.6545e+00 +2.6630e+00 -1.5238e+00 +3.1126e+00
5457 +3.849944586e+02 +3.849944586e+02 +4.441244586e+02 +4.441244586e+02 -3.5790e+00 +2.6789e+00 -2.4783e+00 +9.6784e-02 -3.1487e+00 +1.1806e+00 -1.6793e+00 +2.9914e+00 -2.3882e+00 +2.6013e+00
5553 +1.883373158e+02 +1.883373158e+02 +2.474673158e+02 +2.474673158e+02 -3.4548e+00 +2.4975e+00 -2.2280e+00 +4.8599e-01 -4.3662e+00 +3.2852e-01 -2.0126e+00 +3.3373e+00 -2.7496e+00 +1.7541e+00
5931 +1.401275328e+02 +1.401275328e+02 +1.992575328e+02 +1.992575328e+02 -3.4085e+00 +2.2710e+00 -2.4354e+00 +5.4941e-01 -3.7670e+00 +2.6736e-01 -1.9040e+00 +3.2267e+00 -2.6668e+00 +2.0060e+00
5954 +6.499669586e+01 +6.499669586e+01 +1.241266959e+02 +1.241266959e+02 -3.4877e+00 +2.6436e+00 -2.2982e+00 +3.2734e-01 -3.7751e+00 +1.3207e+00 -2.0907e+00 +3.1167e+00 -1.7173e+00 +2.7418e+00
5966 +2.482874962e+01 +2.482874962e+01 +8.395874962e+01 +8.395874962e+01 -3.1626e+00 +2.7542e+00 -1.8858e+00 +2.6049e-01 -4.4881e+00 +1.4052e+00 -2.3584e+00 +3.2641e+00 -1.8980e+00 +2.5063e+00
6601 +1.266520395e+01 +1.266520395e+01 +7.179520395e+01 +7.179520395e+01 -3.2922e+00 +2.7460e+00 -1.9647e+00 +2.8740e-01 -4.4906e+00 +1.0952e+00 -2.1860e+00 +3.2287e+00 -2.2368e+00 +2.2539e+00
6807 +9.495233001e+00 +9.495233001e+00 +6.862523300e+01 +6.862523300e+01 -3.1264e+00 +2.7061e+00 -1.8582e+00 +2.5174e-01 -4.5164e+00 +1.0257e+00 -2.1621e+00 +3.2244e+00 -2.4586e+00 +2.1669e+00
7163 +5.960998197e+00 +5.960998197e+00 +6.509099820e+01 +6.509099820e+01 -2.9778e+00 +2.6847e+00 -1.7692e+00 +1.9949e-01 -4.5244e+00 +1.0505e+00 -2.1877e+00 +3.2480e+00 -2.5796e+00 +2.1419e+00
7539 +3.871434098e+00 +3.871434098e+00 +6.300143410e+01 +6.300143410e+01 -2.9232e+00 +2.6443e+00 -1.7482e+00 +2.1707e-01 -4.5654e+00 +9.3362e-01 -2.1751e+00 +3.2819e+00 -2.7920e+00 +2.0015e+00
8055 +2.307040655e+00 +2.307040655e+00 +6.143704065e+01 +6.143704065e+01 -2.7154e+00 +2.5310e+00 -1.6625e+00 +1.6958e-01 -4.3333e+00 +1.1616e+00 -2.3966e+00 +3.3921e+00 -2.5125e+00 +2.3053e+00
8602 +1.556532644e+00 +1.556532644e+00 +6.068653264e+01 +6.068653264e+01 -2.6084e+00 +2.4014e+00 -1.6696e+00 +1.8266e-01 -4.1579e+00 +1.1489e+00 -2.5150e+00 +3.4992e+00 -2.4851e+00 +2.3774e+00
9270 +9.636712809e-01 +9.636712809e-01 +6.009367128e+01 +6.009367128e+01 -2.5201e+00 +2.3227e+00 -1.6539e+00 +1.8329e-01 -4.0828e+00 +1.0938e+00 -2.5657e+00 +3.5661e+00 -2.5789e+00 +2.3513e+00
9514 +5.828155855e-01 +5.828155855e-01 +5.971281559e+01 +5.971281559e+01 -2.4957e+00 +2.3103e+00 -1.6394e+00 +1.8341e-01 -4.0653e+00 +1.1137e+00 -2.5838e+00 +3.5767e+00 -2.5655e+00 +2.3726e+00
9960 +3.859482183e-01 +3.859482183e-01 +5.951594822e+01 +5.951594822e+01 -2.4765e+00 +2.2872e+00 -1.6424e+00 +1.8559e-01 -4.0268e+00 +1.1106e+00 -2.5957e+00 +3.5869e+00 -2.5652e+00 +2.3875e+00
10602 +2.404933702e-01 +2.404933702e-01 +5.937049337e+01 +5.937049337e+01 -2.4174e+00 +2.2244e+00 -1.6430e+00 +1.8760e-01 -3.9259e+00 +1.1340e+00 -2.6649e+00 +3.6406e+00 -2.5211e+00 +2.4504e+00
11098 +1.546803084e-01 +1.546803084e-01 +5.928468031e+01 +5.928468031e+01 -2.3624e+00 +2.1953e+00 -1.6233e+00 +1.7485e-01 -3.8654e+00 +1.1887e+00 -2.7158e+00 +3.6646e+00 -2.4594e+00 +2.5232e+00
11447 +9.702368138e-02 +9.702368138e-02 +5.922702368e+01 +5.922702368e+01 -2.3087e+00 +2.1617e+00 -1.6010e+00 +1.6900e-01 -3.8258e+00 +1.2025e+00 -2.7566e+00 +3.6951e+00 -2.4530e+00 +2.5514e+00
11739 +6.116581283e-02 +6.116581283e-02 +5.919116581e+01 +5.919116581e+01 -2.2895e+00 +2.1576e+00 -1.5903e+00 +1.5924e-01 -3.8024e+00 +1.2399e+00 -2.7758e+00 +3.6993e+00 -2.4122e+00 +2.5928e+00
11928 +3.750089364e-02 +3.750089364e-02 +5.916750089e+01 +5.916750089e+01 -2.3024e+00 +2.1594e+00 -1.5976e+00 +1.6225e-01 -3.7967e+00 +1.2450e+00 -2.7781e+00 +3.6993e+00 -2.3915e+00 +2.6034e+00
12259 +2.439761700e-02 +2.439761700e-02 +5.915439762e+01 +5.915439762e+01 -2.2921e+00 +2.1538e+00 -1.5943e+00 +1.5824e-01 -3.7796e+00 +1.2607e+00 -2.7890e+00 +3.7038e+00 -2.3724e+00 +2.6241e+00
12617 +1.352800363e-02 +1.352800363e-02 +5.914352800e+01 +5.914352800e+01 -2.2824e+00 +2.1449e+00 -1.5931e+00 +1.5660e-01 -3.7634e+00 +1.2643e+00 -2.7985e+00 +3.7115e+00 -2.3671e+00 +2.6340e+00
12822 +9.198039760e-03 +9.198039760e-03 +5.913919804e+01 +5.913919804e+01 -2.2784e+00 +2.1352e+00 -1.5970e+00 +1.5752e-01 -3.7413e+00 +1.2702e+00 -2.8085e+00 +3.7188e+00 -2.3514e+00 +2.6500e+00
12969 +5.578475810e-03 +5.578475810e-03 +5.913557848e+01 +5.913557848e+01 -2.2782e+00 +2.1339e+00 -1.5971e+00 +1.5867e-01 -3.7438e+00 +1.2634e+00 -2.8076e+00 +3.7207e+00 -2.3609e+00 +2.6426e+00
