% function evaluation | noise-free fitness - Fopt (-5.494000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +1.808696443e+07 +1.808696443e+07 +1.808690949e+07 +1.808690949e+07 +1.6269e+00 +2.4167e+00 -1.8047e+00
2 +1.197315217e+05 +1.197315217e+05 +1.196765817e+05 +1.196765817e+05 +9.1666e-01 -1.3755e+00 -9.9241e-01
12 +6.200002800e+04 +6.200002800e+04 +6.194508800e+04 +6.194508800e+04 +2.7962e+00 -7.9085e-01 +3.4132e+00
24 +3.469786965e+03 +3.469786965e+03 +3.414846965e+03 +3.414846965e+03 -2.8166e+00 -1.5467e+00 -1.7861e+00
191 +2.218975415e+03 +2.218975415e+03 +2.164035415e+03 +2.164035415e+03 -2.6957e+00 -2.9593e+00 -6.2379e+00
265 +9.057279450e+02 +9.057279450e+02 +8.507879450e+02 +8.507879450e+02 -1.9762e+00 -1.8168e+00 -2.3615e+00
306 +2.527144619e+02 +2.527144619e+02 +1.977744619e+02 +1.977744619e+02 -1.0846e+00 +2.1053e+00 +1.0359e+01
314 +7.349053387e+01 +7.349053387e+01 +1.855053387e+01 +1.855053387e+01 -2.0975e+00 -3.5921e+00 -8.1493e+00
452 +5.824294980e+01 +5.824294980e+01 +3.302949804e+00 +3.302949804e+00 -1.6503e+00 -6.1413e-01 +1.4730e+00
492 +1.684807173e+01 +1.684807173e+01 -3.809192827e+01 -3.809192827e+01 -1.7536e+00 -1.2281e+00 -4.8293e-01
501 +1.461898076e+01 +1.461898076e+01 -4.032101924e+01 -4.032101924e+01 -1.5791e+00 -1.2213e+00 -4.0374e-01
595 +2.945118449e+00 +2.945118449e+00 -5.199488155e+01 -5.199488155e+01 -1.8014e+00 -1.9665e+00 -2.8625e+00
739 +1.993259969e+00 +1.993259969e+00 -5.294674003e+01 -5.294674003e+01 -1.7569e+00 -1.7750e+00 -2.2385e+00
751 +1.444385425e+00 +1.444385425e+00 -5.349561458e+01 -5.349561458e+01 -1.7311e+00 -1.7508e+00 -2.1450e+00
771 +7.887816318e-01 +7.887816318e-01 -5.415121837e+01 -5.415121837e+01 -1.7474e+00 -1.5552e+00 -1.5345e+00
791 +6.032835270e-01 +6.032835270e-01 -5.433671647e+01 -5.433671647e+01 -1.7251e+00 -1.4289e+00 -1.1239e+00
846 +8.324697396e-02 +8.324697396e-02 -5.485675303e+01 -5.485675303e+01 -1.7245e+00 -1.5268e+00 -1.4317e+00
1031 +5.380022996e-02 +5.380022996e-02 -5.488619977e+01 -5.488619977e+01 -1.7344e+00 -1.5351e+00 -1.4635e+00
1060 +1.055187161e-02 +1.055187161e-02 -5.492944813e+01 -5.492944813e+01 -1.7303e+00 -1.5354e+00 -1.4624e+00
1122 +5.881085298e-05 +5.881085298e-05 -5.493994119e+01 -5.493994119e+01 -1.7267e+00 -1.5085e+00 -1.3754e+00
1453 +2.384811958e-05 +2.384811958e-05 -5.493997615e+01 -5.493997615e+01 -1.7264e+00 -1.5074e+00 -1.3716e+00
1603 +1.283719502e-05 +1.283719502e-05 -5.493998716e+01 -5.493998716e+01 -1.7262e+00 -1.5072e+00 -1.3708e+00
1626 +1.623518287e-06 +1.623518287e-06 -5.493999838e+01 -5.493999838e+01 -1.7265e+00 -1.5083e+00 -1.3746e+00
1776 +9.635408134e-07 +9.635408134e-07 -5.493999904e+01 -5.493999904e+01 -1.7264e+00 -1.5077e+00 -1.3728e+00
