% function evaluation | noise-free fitness - Fopt (2.997000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +5.251759406e+03 +5.251759406e+03 +5.281729406e+03 +5.281729406e+03
2 +3.792183702e+03 +3.792183702e+03 +3.822153702e+03 +3.822153702e+03
2456 +2.427972439e+03 +2.427972439e+03 +2.457942439e+03 +2.457942439e+03
6998 +1.487763286e+03 +1.487763286e+03 +1.517733286e+03 +1.517733286e+03
11291 +9.949673470e+02 +9.949673470e+02 +1.024937347e+03 +1.024937347e+03
16020 +6.248691125e+02 +6.248691125e+02 +6.548391125e+02 +6.548391125e+02
23719 +3.967834885e+02 +3.967834885e+02 +4.267534885e+02 +4.267534885e+02
32653 +2.485221038e+02 +2.485221038e+02 +2.784921038e+02 +2.784921038e+02
39294 +1.560608506e+02 +1.560608506e+02 +1.860308506e+02 +1.860308506e+02
48706 +9.992079774e+01 +9.992079774e+01 +1.298907977e+02 +1.298907977e+02
57109 +6.267834722e+01 +6.267834722e+01 +9.264834722e+01 +9.264834722e+01
64436 +3.973801660e+01 +3.973801660e+01 +6.970801660e+01 +6.970801660e+01
71206 +2.510989114e+01 +2.510989114e+01 +5.507989114e+01 +5.507989114e+01
75365 +1.522472086e+01 +1.522472086e+01 +4.519472086e+01 +4.519472086e+01
80596 +9.334730297e+00 +9.334730297e+00 +3.930473030e+01 +3.930473030e+01
88422 +5.673331732e+00 +5.673331732e+00 +3.564333173e+01 +3.564333173e+01
95198 +3.932545178e+00 +3.932545178e+00 +3.390254518e+01 +3.390254518e+01
103255 +2.499917702e+00 +2.499917702e+00 +3.246991770e+01 +3.246991770e+01
111256 +1.562571155e+00 +1.562571155e+00 +3.153257115e+01 +3.153257115e+01
122272 +9.982100096e-01 +9.982100096e-01 +3.096821001e+01 +3.096821001e+01
129826 +6.305033014e-01 +6.305033014e-01 +3.060050330e+01 +3.060050330e+01
137608 +3.861581072e-01 +3.861581072e-01 +3.035615811e+01 +3.035615811e+01
146936 +2.495182204e-01 +2.495182204e-01 +3.021951822e+01 +3.021951822e+01
157582 +1.562754937e-01 +1.562754937e-01 +3.012627549e+01 +3.012627549e+01
166571 +9.748471171e-02 +9.748471171e-02 +3.006748471e+01 +3.006748471e+01
174007 +6.273988523e-02 +6.273988523e-02 +3.003273989e+01 +3.003273989e+01
181947 +3.787446058e-02 +3.787446058e-02 +3.000787446e+01 +3.000787446e+01
189219 +2.374718101e-02 +2.374718101e-02 +2.999374718e+01 +2.999374718e+01
195682 +1.575591835e-02 +1.575591835e-02 +2.998575592e+01 +2.998575592e+01
205712 +9.794504430e-03 +9.794504430e-03 +2.997979450e+01 +2.997979450e+01
214967 +6.113676292e-03 +6.113676292e-03 +2.997611368e+01 +2.997611368e+01
221375 +3.970247665e-03 +3.970247665e-03 +2.997397025e+01 +2.997397025e+01
226489 +2.412015738e-03 +2.412015738e-03 +2.997241202e+01 +2.997241202e+01
230830 +1.530803495e-03 +1.530803495e-03 +2.997153080e+01 +2.997153080e+01
238809 +9.569796323e-04 +9.569796323e-04 +2.997095698e+01 +2.997095698e+01
247698 +6.296563273e-04 +6.296563273e-04 +2.997062966e+01 +2.997062966e+01
258213 +3.892973832e-04 +3.892973832e-04 +2.997038930e+01 +2.997038930e+01
265654 +2.485396693e-04 +2.485396693e-04 +2.997024854e+01 +2.997024854e+01
276605 +1.499604499e-04 +1.499604499e-04 +2.997014996e+01 +2.997014996e+01
285698 +9.915294119e-05 +9.915294119e-05 +2.997009915e+01 +2.997009915e+01
293287 +6.235929133e-05 +6.235929133e-05 +2.997006236e+01 +2.997006236e+01
299643 +3.952290054e-05 +3.952290054e-05 +2.997003952e+01 +2.997003952e+01
306885 +2.464792899e-05 +2.464792899e-05 +2.997002465e+01 +2.997002465e+01
314622 +1.574456302e-05 +1.574456302e-05 +2.997001574e+01 +2.997001574e+01
324176 +9.940423908e-06 +9.940423908e-06 +2.997000994e+01 +2.997000994e+01
331266 +6.169862733e-06 +6.169862733e-06 +2.997000617e+01 +2.997000617e+01
339603 +3.969031994e-06 +3.969031994e-06 +2.997000397e+01 +2.997000397e+01
350755 +2.479948897e-06 +2.479948897e-06 +2.997000248e+01 +2.997000248e+01
361121 +1.581670038e-06 +1.581670038e-06 +2.997000158e+01 +2.997000158e+01
370990 +9.904781848e-07 +9.904781848e-07 +2.997000099e+01 +2.997000099e+01
378006 +6.258073775e-07 +6.258073775e-07 +2.997000063e+01 +2.997000063e+01
385028 +3.890066012e-07 +3.890066012e-07 +2.997000039e+01 +2.997000039e+01
391704 +2.393903920e-07 +2.393903920e-07 +2.997000024e+01 +2.997000024e+01
398362 +1.564640293e-07 +1.564640293e-07 +2.997000016e+01 +2.997000016e+01
413617 +9.939854806e-08 +9.939854806e-08 +2.997000010e+01 +2.997000010e+01
433405 +6.276561137e-08 +6.276561137e-08 +2.997000006e+01 +2.997000006e+01
450163 +3.948273530e-08 +3.948273530e-08 +2.997000004e+01 +2.997000004e+01
461555 +2.492851081e-08 +2.492851081e-08 +2.997000002e+01 +2.997000002e+01
471038 +1.580586328e-08 +1.580586328e-08 +2.997000002e+01 +2.997000002e+01
479233 +9.762327835e-09 +9.762327835e-09 +2.997000001e+01 +2.997000001e+01
% function evaluation | noise-free fitness - Fopt (-5.171000000000e+01) | best noise-free fitness - Fopt | measured fitness | best measured fitness | x1 | x2...
1 +4.819935578e+03 +4.819935578e+03 +4.768225578e+03 +4.768225578e+03
7 +3.969634612e+03 +3.969634612e+03 +3.917924612e+03 +3.917924612e+03
4323 +2.427482674e+03 +2.427482674e+03 +2.375772674e+03 +2.375772674e+03
8770 +1.498092983e+03 +1.498092983e+03 +1.446382983e+03 +1.446382983e+03
12850 +9.448562695e+02 +9.448562695e+02 +8.931462695e+02 +8.931462695e+02
20327 +6.279785834e+02 +6.279785834e+02 +5.762685834e+02 +5.762685834e+02
24821 +3.864425056e+02 +3.864425056e+02 +3.347325056e+02 +3.347325056e+02
30275 +2.454574656e+02 +2.454574656e+02 +1.937474656e+02 +1.937474656e+02
35792 +1.557350193e+02 +1.557350193e+02 +1.040250193e+02 +1.040250193e+02
44344 +9.932889838e+01 +9.932889838e+01 +4.761889838e+01 +4.761889838e+01
55458 +6.284439148e+01 +6.284439148e+01 +1.113439148e+01 +1.113439148e+01
66158 +3.952659803e+01 +3.952659803e+01 -1.218340197e+01 -1.218340197e+01
74131 +2.408456071e+01 +2.408456071e+01 -2.762543929e+01 -2.762543929e+01
81285 +1.579073910e+01 +1.579073910e+01 -3.591926090e+01 -3.591926090e+01
89138 +9.991244261e+00 +9.991244261e+00 -4.171875574e+01 -4.171875574e+01
97082 +6.251946280e+00 +6.251946280e+00 -4.545805372e+01 -4.545805372e+01
110456 +3.965213845e+00 +3.965213845e+00 -4.774478615e+01 -4.774478615e+01
119680 +2.509358879e+00 +2.509358879e+00 -4.920064112e+01 -4.920064112e+01
126517 +1.573250836e+00 +1.573250836e+00 -5.013674916e+01 -5.013674916e+01
135208 +9.940927929e-01 +9.940927929e-01 -5.071590721e+01 -5.071590721e+01
144891 +6.225468646e-01 +6.225468646e-01 -5.108745314e+01 -5.108745314e+01
151663 +3.981022198e-01 +3.981022198e-01 -5.131189778e+01 -5.131189778e+01
164176 +2.502760410e-01 +2.502760410e-01 -5.145972396e+01 -5.145972396e+01
176416 +1.561092067e-01 +1.561092067e-01 -5.155389079e+01 -5.155389079e+01
183889 +9.749038371e-02 +9.749038371e-02 -5.161250962e+01 -5.161250962e+01
189917 +6.262186899e-02 +6.262186899e-02 -5.164737813e+01 -5.164737813e+01
195439 +3.614696162e-02 +3.614696162e-02 -5.167385304e+01 -5.167385304e+01
201480 +2.428974407e-02 +2.428974407e-02 -5.168571026e+01 -5.168571026e+01
208816 +1.542409060e-02 +1.542409060e-02 -5.169457591e+01 -5.169457591e+01
